timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1627476987500,303,https://twitter.com/i/api/2/timeline/home.json?include_profile_interstitial_type=1&include_blocking=1&include_blocked_by=1&include_followed_by=1&include_want_retweets=1&include_mute_edge=1&include_can_dm=1&include_can_media_tag=1&skip_status=1&cards_platform=Web-12&include_cards=1&include_ext_alt_text=true&include_quote_count=true&include_reply_count=1&tweet_mode=extended&include_entities=true&include_user_entities=true&include_ext_media_color=true&include_ext_media_availability=true&send_error_codes=true&simple_quoted_tweet=true&earned=1&count=20&lca=true&ext=mediaStats%2ChighlightedLabel%2CvoiceInfo,403,Forbidden,Thread Group 1-1,,false,,297,1686,5,5,https://twitter.com/i/api/2/timeline/home.json?include_cards=1&include_followed_by=1&include_blocked_by=1&include_reply_count=1&lca=true&include_quote_count=true&tweet_mode=extended&earned=1&include_ext_media_availability=true&include_blocking=1&include_profile_interstitial_type=1&ext=mediaStats%2ChighlightedLabel%2CvoiceInfo&include_mute_edge=1&count=20&include_want_retweets=1&send_error_codes=true&include_ext_media_color=true&include_ext_alt_text=true&include_can_dm=1&skip_status=1&cards_platform=Web-12&include_can_media_tag=1&include_user_entities=true&include_entities=true&simple_quoted_tweet=true,303,0,0
1627476987539,328,https://twitter.com/i/api/1.1/users/recommendations.json?include_profile_interstitial_type=1&include_blocking=1&include_blocked_by=1&include_followed_by=1&include_want_retweets=1&include_mute_edge=1&include_can_dm=1&include_can_media_tag=1&skip_status=1&&pc=true&display_location=profile_accounts_sidebar&limit=4&ext=mediaStats%2ChighlightedLabel%2CvoiceInfo,403,Forbidden,Thread Group 1-4,,false,,297,1439,5,5,https://twitter.com/i/api/1.1/users/recommendations.json?include_profile_interstitial_type=1&display_location=profile_accounts_sidebar&ext=mediaStats%2ChighlightedLabel%2CvoiceInfo&include_followed_by=1&include_mute_edge=1&include_blocked_by=1&include_want_retweets=1&include_can_dm=1&skip_status=1&pc=true&include_can_media_tag=1&limit=4&include_blocking=1,328,0,0
1627476986763,1138,https://api.twitter.com/1.1/jot/client_event.json,405,Method Not Allowed,Thread Group 1-2,,false,,237,44138,5,5,https://api.twitter.com/1.1/jot/client_event.json,1138,0,0
1627476987620,292,https://api.twitter.com/1.1/jot/client_event.json,405,Method Not Allowed,Thread Group 1-3,,false,,237,4443,5,5,https://api.twitter.com/1.1/jot/client_event.json,292,0,0
1627476987869,307,https://api.twitter.com/1.1/jot/client_event.json,405,Method Not Allowed,Thread Group 1-4,,false,,237,4443,5,5,https://api.twitter.com/1.1/jot/client_event.json,307,0,0
1627476987804,372,https://twitter.com/i/api/2/notifications/all.json?include_profile_interstitial_type=1&include_blocking=1&include_blocked_by=1&include_followed_by=1&include_want_retweets=1&include_mute_edge=1&include_can_dm=1&include_can_media_tag=1&skip_status=1&cards_platform=Web-12&include_cards=1&include_ext_alt_text=true&include_quote_count=true&include_reply_count=1&tweet_mode=extended&include_entities=true&include_user_entities=true&include_ext_media_color=true&include_ext_media_availability=true&send_error_codes=true&simple_quoted_tweet=true&count=20&ext=mediaStats%2ChighlightedLabel%2CvoiceInfo,403,Forbidden,Thread Group 1-1,,false,,297,1697,5,5,https://twitter.com/i/api/2/notifications/all.json?include_profile_interstitial_type=1&ext=mediaStats%2ChighlightedLabel%2CvoiceInfo&include_cards=1&include_followed_by=1&include_mute_edge=1&include_blocked_by=1&count=20&include_want_retweets=1&include_reply_count=1&send_error_codes=true&include_ext_media_color=true&include_ext_alt_text=true&include_can_dm=1&include_quote_count=true&tweet_mode=extended&skip_status=1&cards_platform=Web-12&include_can_media_tag=1&include_ext_media_availability=true&include_user_entities=true&include_entities=true&include_blocking=1&simple_quoted_tweet=true,372,0,0
1627476987804,372,https://twitter.com/i/api/2/timeline/home.json?include_profile_interstitial_type=1&include_blocking=1&include_blocked_by=1&include_followed_by=1&include_want_retweets=1&include_mute_edge=1&include_can_dm=1&include_can_media_tag=1&skip_status=1&cards_platform=Web-12&include_cards=1&include_ext_alt_text=true&include_quote_count=true&include_reply_count=1&tweet_mode=extended&include_entities=true&include_user_entities=true&include_ext_media_color=true&include_ext_media_availability=true&send_error_codes=true&simple_quoted_tweet=true&earned=1&count=20&lca=true&ext=mediaStats%2ChighlightedLabel%2CvoiceInfo,403,Forbidden,Thread Group 1-5,,false,,297,1686,5,5,https://twitter.com/i/api/2/timeline/home.json?include_cards=1&include_followed_by=1&include_blocked_by=1&include_reply_count=1&lca=true&include_quote_count=true&tweet_mode=extended&earned=1&include_ext_media_availability=true&include_blocking=1&include_profile_interstitial_type=1&ext=mediaStats%2ChighlightedLabel%2CvoiceInfo&include_mute_edge=1&count=20&include_want_retweets=1&send_error_codes=true&include_ext_media_color=true&include_ext_alt_text=true&include_can_dm=1&skip_status=1&cards_platform=Web-12&include_can_media_tag=1&include_user_entities=true&include_entities=true&simple_quoted_tweet=true,372,0,0
1627476987902,326,https://twitter.com/i/api/1.1/saved_searches/list.json,403,Forbidden,Thread Group 1-2,,false,,297,1136,5,5,https://twitter.com/i/api/1.1/saved_searches/list.json,326,0,0
1627476987912,316,https://twitter.com/i/api/2/guide.json?include_profile_interstitial_type=1&include_blocking=1&include_blocked_by=1&include_followed_by=1&include_want_retweets=1&include_mute_edge=1&include_can_dm=1&include_can_media_tag=1&skip_status=1&cards_platform=Web-12&include_cards=1&include_ext_alt_text=true&include_quote_count=true&include_reply_count=1&tweet_mode=extended&include_entities=true&include_user_entities=true&include_ext_media_color=true&include_ext_media_availability=true&send_error_codes=true&simple_quoted_tweet=true&count=20&display_location=web_sidebar&include_page_configuration=false&entity_tokens=false&ext=mediaStats%2ChighlightedLabel%2CvoiceInfo,403,Forbidden,Thread Group 1-3,,false,,297,1774,5,5,https://twitter.com/i/api/2/guide.json?include_cards=1&include_followed_by=1&include_blocked_by=1&include_reply_count=1&include_quote_count=true&tweet_mode=extended&include_ext_media_availability=true&include_blocking=1&entity_tokens=false&include_profile_interstitial_type=1&display_location=web_sidebar&ext=mediaStats%2ChighlightedLabel%2CvoiceInfo&include_mute_edge=1&count=20&include_want_retweets=1&send_error_codes=true&include_ext_media_color=true&include_ext_alt_text=true&include_can_dm=1&include_page_configuration=false&skip_status=1&cards_platform=Web-12&include_can_media_tag=1&include_user_entities=true&include_entities=true&simple_quoted_tweet=true,316,0,0
1627476988177,296,https://twitter.com/i/api/2/badge_count/badge_count.json?supports_ntab_urt=1,403,Forbidden,Thread Group 1-1,,false,,297,1179,5,5,https://twitter.com/i/api/2/badge_count/badge_count.json?supports_ntab_urt=1,296,0,0
1627476988177,304,https://twitter.com/i/api/2/notifications/all.json?include_profile_interstitial_type=1&include_blocking=1&include_blocked_by=1&include_followed_by=1&include_want_retweets=1&include_mute_edge=1&include_can_dm=1&include_can_media_tag=1&skip_status=1&cards_platform=Web-12&include_cards=1&include_ext_alt_text=true&include_quote_count=true&include_reply_count=1&tweet_mode=extended&include_entities=true&include_user_entities=true&include_ext_media_color=true&include_ext_media_availability=true&send_error_codes=true&simple_quoted_tweet=true&count=20&ext=mediaStats%2ChighlightedLabel%2CvoiceInfo,403,Forbidden,Thread Group 1-5,,false,,297,1697,5,5,https://twitter.com/i/api/2/notifications/all.json?include_profile_interstitial_type=1&ext=mediaStats%2ChighlightedLabel%2CvoiceInfo&include_cards=1&include_followed_by=1&include_mute_edge=1&include_blocked_by=1&count=20&include_want_retweets=1&include_reply_count=1&send_error_codes=true&include_ext_media_color=true&include_ext_alt_text=true&include_can_dm=1&include_quote_count=true&tweet_mode=extended&skip_status=1&cards_platform=Web-12&include_can_media_tag=1&include_ext_media_availability=true&include_user_entities=true&include_entities=true&include_blocking=1&simple_quoted_tweet=true,304,0,0
1627476988177,322,https://twitter.com/i/api/2/guide.json?include_profile_interstitial_type=1&include_blocking=1&include_blocked_by=1&include_followed_by=1&include_want_retweets=1&include_mute_edge=1&include_can_dm=1&include_can_media_tag=1&skip_status=1&cards_platform=Web-12&include_cards=1&include_ext_alt_text=true&include_quote_count=true&include_reply_count=1&tweet_mode=extended&include_entities=true&include_user_entities=true&include_ext_media_color=true&include_ext_media_availability=true&send_error_codes=true&simple_quoted_tweet=true&count=20&display_location=web_sidebar&include_page_configuration=false&entity_tokens=false&ext=mediaStats%2ChighlightedLabel%2CvoiceInfo,403,Forbidden,Thread Group 1-4,,false,,297,1774,5,5,https://twitter.com/i/api/2/guide.json?include_cards=1&include_followed_by=1&include_blocked_by=1&include_reply_count=1&include_quote_count=true&tweet_mode=extended&include_ext_media_availability=true&include_blocking=1&entity_tokens=false&include_profile_interstitial_type=1&display_location=web_sidebar&ext=mediaStats%2ChighlightedLabel%2CvoiceInfo&include_mute_edge=1&count=20&include_want_retweets=1&send_error_codes=true&include_ext_media_color=true&include_ext_alt_text=true&include_can_dm=1&include_page_configuration=false&skip_status=1&cards_platform=Web-12&include_can_media_tag=1&include_user_entities=true&include_entities=true&simple_quoted_tweet=true,322,0,0
1627476988229,307,https://twitter.com/i/api/1.1/promoted_content/log.json,403,Forbidden,Thread Group 1-3,,false,,297,1277,5,5,https://twitter.com/i/api/1.1/promoted_content/log.json,307,0,0
1627476988229,315,https://twitter.com/i/api/1.1/search/typeahead.json?prefetch=true&media_tagging_in_prefetch=true&result_type=users,403,Forbidden,Thread Group 1-2,,false,,297,1196,5,5,https://twitter.com/i/api/1.1/search/typeahead.json?result_type=users&media_tagging_in_prefetch=true&prefetch=true,315,0,0
1627476988474,308,https://twitter.com/i/api/1.1/branch/init.json,403,Forbidden,Thread Group 1-1,,false,,297,1178,5,5,https://twitter.com/i/api/1.1/branch/init.json,308,0,0
1627476988482,311,https://twitter.com/i/api/2/badge_count/badge_count.json?supports_ntab_urt=1,403,Forbidden,Thread Group 1-5,,false,,297,1179,5,5,https://twitter.com/i/api/2/badge_count/badge_count.json?supports_ntab_urt=1,311,0,0
1627476988537,289,https://api.twitter.com/1.1/jot/client_event.json,405,Method Not Allowed,Thread Group 1-3,,false,,237,2108,5,5,https://api.twitter.com/1.1/jot/client_event.json,289,0,0
1627476988501,326,https://twitter.com/i/api/1.1/promoted_content/log.json,403,Forbidden,Thread Group 1-4,,false,,297,1277,5,5,https://twitter.com/i/api/1.1/promoted_content/log.json,326,0,0
1627476988546,311,https://twitter.com/i/api/fleets/v1/avatar_content?user_ids=1001269675&only_spaces=true,403,Forbidden,Thread Group 1-2,,false,,297,1169,5,5,https://twitter.com/i/api/fleets/v1/avatar_content?user_ids=1001269675&only_spaces=true,311,0,0
1627476988783,314,https://twitter.com/i/api/graphql/vkuubJYPtAaV23XoSHEHIA/TopicToFollowSidebar?variables=%7B%22userId%22%3A%221117155182737936384%22%2C%22withUserResults%22%3Afalse%2C%22withTweetResult%22%3Atrue%2C%22withBirdwatchPivots%22%3Afalse%2C%22withReactions%22%3Afalse%2C%22withSuperFollowsTweetFields%22%3Afalse%2C%22withSuperFollowsUserFields%22%3Afalse%7D,403,Forbidden,Thread Group 1-1,,false,,297,1460,5,5,https://twitter.com/i/api/graphql/vkuubJYPtAaV23XoSHEHIA/TopicToFollowSidebar?variables=%7B%22userId%22%3A%221117155182737936384%22%2C%22withUserResults%22%3Afalse%2C%22withTweetResult%22%3Atrue%2C%22withBirdwatchPivots%22%3Afalse%2C%22withReactions%22%3Afalse%2C%22withSuperFollowsTweetFields%22%3Afalse%2C%22withSuperFollowsUserFields%22%3Afalse%7D,314,0,0
1627476988829,290,https://api.twitter.com/1.1/jot/client_event.json,405,Method Not Allowed,Thread Group 1-4,,false,,237,2108,5,5,https://api.twitter.com/1.1/jot/client_event.json,290,0,0
1627476988827,295,https://api.twitter.com/1.1/jot/client_event.json,405,Method Not Allowed,Thread Group 1-3,,false,,237,2329,5,5,https://api.twitter.com/1.1/jot/client_event.json,295,0,0
1627476988794,329,https://twitter.com/i/api/1.1/branch/init.json,403,Forbidden,Thread Group 1-5,,false,,297,1178,5,5,https://twitter.com/i/api/1.1/branch/init.json,329,0,0
1627476988858,305,https://twitter.com/i/api/1.1/search/typeahead.json?q=shayansaha&src=search_box&result_type=events%2Cusers%2Ctopics,403,Forbidden,Thread Group 1-2,,false,,297,1197,5,5,https://twitter.com/i/api/1.1/search/typeahead.json?q=shayansaha&result_type=events%2Cusers%2Ctopics&src=search_box,305,0,0
1627476989098,370,https://twitter.com/i/api/1.1/users/recommendations.json?include_profile_interstitial_type=1&include_blocking=1&include_blocked_by=1&include_followed_by=1&include_want_retweets=1&include_mute_edge=1&include_can_dm=1&include_can_media_tag=1&skip_status=1&&pc=true&display_location=profile_accounts_sidebar&limit=4&ext=mediaStats%2ChighlightedLabel%2CvoiceInfo,403,Forbidden,Thread Group 1-1,,false,,297,1435,5,5,https://twitter.com/i/api/1.1/users/recommendations.json?include_profile_interstitial_type=1&display_location=profile_accounts_sidebar&ext=mediaStats%2ChighlightedLabel%2CvoiceInfo&include_followed_by=1&include_mute_edge=1&include_blocked_by=1&include_want_retweets=1&include_can_dm=1&skip_status=1&pc=true&include_can_media_tag=1&limit=4&include_blocking=1,370,0,0
1627476989120,348,https://api.twitter.com/1.1/jot/client_event.json,405,Method Not Allowed,Thread Group 1-4,,false,,237,2329,5,5,https://api.twitter.com/1.1/jot/client_event.json,348,0,0
1627476989123,345,https://twitter.com/i/api/1.1/promoted_content/log.json,403,Forbidden,Thread Group 1-3,,false,,297,1278,5,5,https://twitter.com/i/api/1.1/promoted_content/log.json,345,0,0
1627476989124,344,https://twitter.com/i/api/graphql/vkuubJYPtAaV23XoSHEHIA/TopicToFollowSidebar?variables=%7B%22userId%22%3A%221117155182737936384%22%2C%22withUserResults%22%3Afalse%2C%22withTweetResult%22%3Atrue%2C%22withBirdwatchPivots%22%3Afalse%2C%22withReactions%22%3Afalse%2C%22withSuperFollowsTweetFields%22%3Afalse%2C%22withSuperFollowsUserFields%22%3Afalse%7D,403,Forbidden,Thread Group 1-5,,false,,297,1460,5,5,https://twitter.com/i/api/graphql/vkuubJYPtAaV23XoSHEHIA/TopicToFollowSidebar?variables=%7B%22userId%22%3A%221117155182737936384%22%2C%22withUserResults%22%3Afalse%2C%22withTweetResult%22%3Atrue%2C%22withBirdwatchPivots%22%3Afalse%2C%22withReactions%22%3Afalse%2C%22withSuperFollowsTweetFields%22%3Afalse%2C%22withSuperFollowsUserFields%22%3Afalse%7D,344,0,0
1627476989164,304,https://twitter.com/i/api/1.1/search/typeahead.json?q=shayansaha85&src=search_box&result_type=events%2Cusers%2Ctopics,403,Forbidden,Thread Group 1-2,,false,,297,1199,5,5,https://twitter.com/i/api/1.1/search/typeahead.json?q=shayansaha85&result_type=events%2Cusers%2Ctopics&src=search_box,304,0,0
1627476989468,311,https://api.twitter.com/1.1/jot/client_event.json,405,Method Not Allowed,Thread Group 1-1,,false,,237,4439,5,5,https://api.twitter.com/1.1/jot/client_event.json,311,0,0
1627476989468,311,https://api.twitter.com/live_pipeline/events?topic=%2Ftweet_engagement%2F1420361278036480001,401,Unauthorized,Thread Group 1-3,text,false,,732,814,5,5,https://api.twitter.com/live_pipeline/events?topic=%2Ftweet_engagement%2F1420361278036480001,311,0,0
1627476989468,323,https://twitter.com/i/api/1.1/users/recommendations.json?include_profile_interstitial_type=1&include_blocking=1&include_blocked_by=1&include_followed_by=1&include_want_retweets=1&include_mute_edge=1&include_can_dm=1&include_can_media_tag=1&skip_status=1&&pc=true&display_location=profile_accounts_sidebar&limit=4&ext=mediaStats%2ChighlightedLabel%2CvoiceInfo,403,Forbidden,Thread Group 1-5,,false,,297,1435,5,5,https://twitter.com/i/api/1.1/users/recommendations.json?include_profile_interstitial_type=1&display_location=profile_accounts_sidebar&ext=mediaStats%2ChighlightedLabel%2CvoiceInfo&include_followed_by=1&include_mute_edge=1&include_blocked_by=1&include_want_retweets=1&include_can_dm=1&skip_status=1&pc=true&include_can_media_tag=1&limit=4&include_blocking=1,323,0,0
1627476989468,351,https://twitter.com/i/api/1.1/promoted_content/log.json,403,Forbidden,Thread Group 1-4,,false,,297,1278,5,5,https://twitter.com/i/api/1.1/promoted_content/log.json,351,0,0
1627476989470,437,https://api.twitter.com/1.1/jot/client_event.json,405,Method Not Allowed,Thread Group 1-2,,false,,237,12323,5,5,https://api.twitter.com/1.1/jot/client_event.json,437,0,0
1627476989792,293,https://api.twitter.com/1.1/jot/client_event.json,405,Method Not Allowed,Thread Group 1-5,,false,,237,4439,5,5,https://api.twitter.com/1.1/jot/client_event.json,293,0,0
1627476989779,319,https://api.twitter.com/1.1/live_pipeline/update_subscriptions,401,Unauthorized,Thread Group 1-3,text,false,,732,1473,5,5,https://api.twitter.com/1.1/live_pipeline/update_subscriptions,319,0,0
1627476989779,321,https://twitter.com/i/api/2/guide.json?include_profile_interstitial_type=1&include_blocking=1&include_blocked_by=1&include_followed_by=1&include_want_retweets=1&include_mute_edge=1&include_can_dm=1&include_can_media_tag=1&skip_status=1&cards_platform=Web-12&include_cards=1&include_ext_alt_text=true&include_quote_count=true&include_reply_count=1&tweet_mode=extended&include_entities=true&include_user_entities=true&include_ext_media_color=true&include_ext_media_availability=true&send_error_codes=true&simple_quoted_tweet=true&count=20&display_location=web_sidebar&include_page_configuration=false&entity_tokens=false&ext=mediaStats%2ChighlightedLabel%2CvoiceInfo,403,Forbidden,Thread Group 1-1,,false,,297,1770,5,5,https://twitter.com/i/api/2/guide.json?include_cards=1&include_followed_by=1&include_blocked_by=1&include_reply_count=1&include_quote_count=true&tweet_mode=extended&include_ext_media_availability=true&include_blocking=1&entity_tokens=false&include_profile_interstitial_type=1&display_location=web_sidebar&ext=mediaStats%2ChighlightedLabel%2CvoiceInfo&include_mute_edge=1&count=20&include_want_retweets=1&send_error_codes=true&include_ext_media_color=true&include_ext_alt_text=true&include_can_dm=1&include_page_configuration=false&skip_status=1&cards_platform=Web-12&include_can_media_tag=1&include_user_entities=true&include_entities=true&simple_quoted_tweet=true,321,0,0
1627476989820,285,https://api.twitter.com/live_pipeline/events?topic=%2Ftweet_engagement%2F1420361278036480001,401,Unauthorized,Thread Group 1-4,text,false,,732,814,5,5,https://api.twitter.com/live_pipeline/events?topic=%2Ftweet_engagement%2F1420361278036480001,285,0,0
1627476989909,309,https://twitter.com/i/api/2/search/adaptive.json?include_profile_interstitial_type=1&include_blocking=1&include_blocked_by=1&include_followed_by=1&include_want_retweets=1&include_mute_edge=1&include_can_dm=1&include_can_media_tag=1&skip_status=1&cards_platform=Web-12&include_cards=1&include_ext_alt_text=true&include_quote_count=true&include_reply_count=1&tweet_mode=extended&include_entities=true&include_user_entities=true&include_ext_media_color=true&include_ext_media_availability=true&send_error_codes=true&simple_quoted_tweet=true&q=shayansaha85&count=20&query_source=typed_query&pc=1&spelling_corrections=1&ext=mediaStats%2ChighlightedLabel%2CvoiceInfo,403,Forbidden,Thread Group 1-2,,false,,297,1742,5,5,https://twitter.com/i/api/2/search/adaptive.json?spelling_corrections=1&include_cards=1&include_followed_by=1&include_blocked_by=1&include_reply_count=1&include_quote_count=true&tweet_mode=extended&include_ext_media_availability=true&include_blocking=1&include_profile_interstitial_type=1&ext=mediaStats%2ChighlightedLabel%2CvoiceInfo&query_source=typed_query&include_mute_edge=1&count=20&include_want_retweets=1&send_error_codes=true&include_ext_media_color=true&include_ext_alt_text=true&include_can_dm=1&q=shayansaha85&skip_status=1&cards_platform=Web-12&pc=1&include_can_media_tag=1&include_user_entities=true&include_entities=true&simple_quoted_tweet=true,309,0,0
1627476990087,312,https://twitter.com/i/api/2/guide.json?include_profile_interstitial_type=1&include_blocking=1&include_blocked_by=1&include_followed_by=1&include_want_retweets=1&include_mute_edge=1&include_can_dm=1&include_can_media_tag=1&skip_status=1&cards_platform=Web-12&include_cards=1&include_ext_alt_text=true&include_quote_count=true&include_reply_count=1&tweet_mode=extended&include_entities=true&include_user_entities=true&include_ext_media_color=true&include_ext_media_availability=true&send_error_codes=true&simple_quoted_tweet=true&count=20&display_location=web_sidebar&include_page_configuration=false&entity_tokens=false&ext=mediaStats%2ChighlightedLabel%2CvoiceInfo,403,Forbidden,Thread Group 1-5,,false,,297,1770,5,5,https://twitter.com/i/api/2/guide.json?include_cards=1&include_followed_by=1&include_blocked_by=1&include_reply_count=1&include_quote_count=true&tweet_mode=extended&include_ext_media_availability=true&include_blocking=1&entity_tokens=false&include_profile_interstitial_type=1&display_location=web_sidebar&ext=mediaStats%2ChighlightedLabel%2CvoiceInfo&include_mute_edge=1&count=20&include_want_retweets=1&send_error_codes=true&include_ext_media_color=true&include_ext_alt_text=true&include_can_dm=1&include_page_configuration=false&skip_status=1&cards_platform=Web-12&include_can_media_tag=1&include_user_entities=true&include_entities=true&simple_quoted_tweet=true,312,0,0
1627476990106,309,https://api.twitter.com/1.1/live_pipeline/update_subscriptions,401,Unauthorized,Thread Group 1-4,text,false,,732,1473,5,5,https://api.twitter.com/1.1/live_pipeline/update_subscriptions,309,0,0
1627476990101,324,https://twitter.com/i/api/1.1/promoted_content/log.json,403,Forbidden,Thread Group 1-1,,false,,297,1273,5,5,https://twitter.com/i/api/1.1/promoted_content/log.json,324,0,0
1627476990099,404,https://api.twitter.com/1.1/jot/client_event.json,405,Method Not Allowed,Thread Group 1-3,,false,,237,44138,5,5,https://api.twitter.com/1.1/jot/client_event.json,404,0,0
1627476990219,295,https://api.twitter.com/1.1/live_pipeline/update_subscriptions,401,Unauthorized,Thread Group 1-2,text,false,,732,1517,5,5,https://api.twitter.com/1.1/live_pipeline/update_subscriptions,295,0,0
1627476990427,290,https://api.twitter.com/1.1/jot/client_event.json,405,Method Not Allowed,Thread Group 1-1,,false,,237,2104,5,5,https://api.twitter.com/1.1/jot/client_event.json,290,0,0
1627476990399,328,https://twitter.com/i/api/1.1/promoted_content/log.json,403,Forbidden,Thread Group 1-5,,false,,297,1273,5,5,https://twitter.com/i/api/1.1/promoted_content/log.json,328,0,0
1627476990504,301,https://twitter.com/i/api/1.1/saved_searches/list.json,403,Forbidden,Thread Group 1-3,,false,,297,1136,5,5,https://twitter.com/i/api/1.1/saved_searches/list.json,301,0,0
1627476990416,406,https://api.twitter.com/1.1/jot/client_event.json,405,Method Not Allowed,Thread Group 1-4,,false,,237,44138,5,5,https://api.twitter.com/1.1/jot/client_event.json,406,0,0
1627476990718,300,https://api.twitter.com/1.1/jot/client_event.json,405,Method Not Allowed,Thread Group 1-1,,false,,237,2325,5,5,https://api.twitter.com/1.1/jot/client_event.json,300,0,0
1627476990728,316,https://api.twitter.com/1.1/jot/client_event.json,405,Method Not Allowed,Thread Group 1-5,,false,,237,2104,5,5,https://api.twitter.com/1.1/jot/client_event.json,316,0,0
1627476990806,335,https://twitter.com/i/api/1.1/search/typeahead.json?prefetch=true&media_tagging_in_prefetch=true&result_type=users,403,Forbidden,Thread Group 1-3,,false,,297,1196,5,5,https://twitter.com/i/api/1.1/search/typeahead.json?result_type=users&media_tagging_in_prefetch=true&prefetch=true,335,0,0
1627476990823,320,https://twitter.com/i/api/1.1/saved_searches/list.json,403,Forbidden,Thread Group 1-4,,false,,297,1136,5,5,https://twitter.com/i/api/1.1/saved_searches/list.json,320,0,0
1627476990515,716,https://api.twitter.com/1.1/jot/client_event.json,405,Method Not Allowed,Thread Group 1-2,,false,,237,33667,5,5,https://api.twitter.com/1.1/jot/client_event.json,716,0,0
1627476991045,298,https://api.twitter.com/1.1/jot/client_event.json,405,Method Not Allowed,Thread Group 1-5,,false,,237,2325,5,5,https://api.twitter.com/1.1/jot/client_event.json,298,0,0
1627476991019,333,https://twitter.com/i/api/1.1/promoted_content/log.json,403,Forbidden,Thread Group 1-1,,false,,297,1274,5,5,https://twitter.com/i/api/1.1/promoted_content/log.json,333,0,0
1627476991142,318,https://twitter.com/i/api/fleets/v1/avatar_content?user_ids=1001269675&only_spaces=true,403,Forbidden,Thread Group 1-3,,false,,297,1169,5,5,https://twitter.com/i/api/fleets/v1/avatar_content?user_ids=1001269675&only_spaces=true,318,0,0
1627476991144,343,https://twitter.com/i/api/1.1/search/typeahead.json?prefetch=true&media_tagging_in_prefetch=true&result_type=users,403,Forbidden,Thread Group 1-4,,false,,297,1196,5,5,https://twitter.com/i/api/1.1/search/typeahead.json?result_type=users&media_tagging_in_prefetch=true&prefetch=true,343,0,0
1627476991231,308,https://api.twitter.com/1.1/live_pipeline/update_subscriptions,401,Unauthorized,Thread Group 1-2,text,false,,732,1913,5,5,https://api.twitter.com/1.1/live_pipeline/update_subscriptions,308,0,0
1627476991352,289,https://api.twitter.com/live_pipeline/events?topic=%2Ftweet_engagement%2F1420361278036480001,401,Unauthorized,Thread Group 1-1,text,false,,732,810,5,5,https://api.twitter.com/live_pipeline/events?topic=%2Ftweet_engagement%2F1420361278036480001,289,0,0
1627476991343,343,https://twitter.com/i/api/1.1/promoted_content/log.json,403,Forbidden,Thread Group 1-5,,false,,297,1274,5,5,https://twitter.com/i/api/1.1/promoted_content/log.json,343,0,0
1627476991460,304,https://twitter.com/i/api/1.1/search/typeahead.json?q=shayansaha&src=search_box&result_type=events%2Cusers%2Ctopics,403,Forbidden,Thread Group 1-3,,false,,297,1197,5,5,https://twitter.com/i/api/1.1/search/typeahead.json?q=shayansaha&result_type=events%2Cusers%2Ctopics&src=search_box,304,0,0
1627476991488,331,https://twitter.com/i/api/fleets/v1/avatar_content?user_ids=1001269675&only_spaces=true,403,Forbidden,Thread Group 1-4,,false,,297,1169,5,5,https://twitter.com/i/api/fleets/v1/avatar_content?user_ids=1001269675&only_spaces=true,331,0,0
1627476991539,296,https://twitter.com/i/api/graphql/G07SmTUd0Mx7qy3Az_b52w/UserByScreenNameWithoutResults?variables=%7B%22screen_name%22%3A%22shayansaha85%22%2C%22withHighlightedLabel%22%3Atrue%2C%22withSuperFollowsUserFields%22%3Afalse%7D,403,Forbidden,Thread Group 1-2,,false,,297,1335,5,5,https://twitter.com/i/api/graphql/G07SmTUd0Mx7qy3Az_b52w/UserByScreenNameWithoutResults?variables=%7B%22screen_name%22%3A%22shayansaha85%22%2C%22withHighlightedLabel%22%3Atrue%2C%22withSuperFollowsUserFields%22%3Afalse%7D,296,0,0
1627476991641,284,https://api.twitter.com/1.1/live_pipeline/update_subscriptions,401,Unauthorized,Thread Group 1-1,text,false,,732,1469,5,5,https://api.twitter.com/1.1/live_pipeline/update_subscriptions,284,0,0
1627476991687,313,https://api.twitter.com/live_pipeline/events?topic=%2Ftweet_engagement%2F1420361278036480001,401,Unauthorized,Thread Group 1-5,text,false,,732,810,5,5,https://api.twitter.com/live_pipeline/events?topic=%2Ftweet_engagement%2F1420361278036480001,313,0,0
1627476991765,303,https://twitter.com/i/api/1.1/search/typeahead.json?q=shayansaha85&src=search_box&result_type=events%2Cusers%2Ctopics,403,Forbidden,Thread Group 1-3,,false,,297,1199,5,5,https://twitter.com/i/api/1.1/search/typeahead.json?q=shayansaha85&result_type=events%2Cusers%2Ctopics&src=search_box,303,0,0
1627476991836,302,https://twitter.com/i/api/1.1/friends/following/list.json?include_profile_interstitial_type=1&include_blocking=1&include_blocked_by=1&include_followed_by=1&include_want_retweets=1&include_mute_edge=1&include_can_dm=1&include_can_media_tag=1&skip_status=1&cursor=-1&user_id=1001269675&count=3&with_total_count=true,403,Forbidden,Thread Group 1-2,,false,,297,1395,5,5,https://twitter.com/i/api/1.1/friends/following/list.json?include_profile_interstitial_type=1&cursor=-1&include_followed_by=1&include_mute_edge=1&include_blocked_by=1&count=3&include_want_retweets=1&include_can_dm=1&skip_status=1&include_can_media_tag=1&user_id=1001269675&include_blocking=1&with_total_count=true,302,0,0
